"","Utility ID.x","Utility Name.x","Plant Code","Plant Name.x","State.x","County.x","Generator ID","Status","Technology","Prime Mover","Sector Name.x","Sector.x","Nameplate Capacity (MW)","Summer Capacity (MW)","Winter Capacity (MW)","Operating Month","Operating Year","Number of Turbines","Predominant Turbine Manufacturer","Predominant Turbine Model Number","Design Wind Speed (mph)","Wind Quality Class","Turbine Hub Height (Feet)","Utility ID.y","Utility Name.y","Plant Name.y","Street Address","City","State.y","Zip","County.y","Latitude","Longitude","NERC Region","Balancing Authority Code","Balancing Authority Name","Name of Water Source","Primary Purpose (NAICS Code)","Regulatory Status","Sector.y","Sector Name.y","FERC Cogeneration Status","FERC Cogeneration Docket Number","FERC Small Power Producer Status","FERC Small Power Producer Docket Number","FERC Exempt Wholesale Generator Status","FERC Exempt Wholesale Generator Docket Number","Ash Impoundment?","Ash Impoundment Lined?","Ash Impoundment Status","Transmission or Distribution System Owner","Transmission or Distribution System Owner ID","Transmission or Distribution System Owner State","Grid Voltage (kV)","Grid Voltage 2 (kV)","Grid Voltage 3 (kV)","Energy Storage","Natural Gas LDC Name","Natural Gas Pipeline Name 1","Natural Gas Pipeline Name 2","Natural Gas Pipeline Name 3","Pipeline Notes","Natural Gas Storage","Liquefied Natural Gas Storage"
"44",16534,"Sacramento Municipal Util Dist",7526,"Solano Wind","CA","Solano","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,13.2,13.1,13.2,6,1994,23,"Vestas","V47-660",16.8,2,180,16534,"Sacramento Municipal Util Dist","Solano Wind","Highway 12","Rio Vista","CA",94512,"Solano",38.116415,-121.769031,"WECC","CISO","California Independent System Operator",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Pacific Gas & Electric Co",14328,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"45",16534,"Sacramento Municipal Util Dist",7526,"Solano Wind","CA","Solano","2","OP","Onshore Wind Turbine","WT","Electric Utility",1,24,24,24,6,2006,8,"Vestas","V90-3.0",16.8,2,262.4,16534,"Sacramento Municipal Util Dist","Solano Wind","Highway 12","Rio Vista","CA",94512,"Solano",38.116415,-121.769031,"WECC","CISO","California Independent System Operator",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Pacific Gas & Electric Co",14328,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"46",16534,"Sacramento Municipal Util Dist",7526,"Solano Wind","CA","Solano","2B","OP","Onshore Wind Turbine","WT","Electric Utility",1,63,63,63,12,2007,21,"Vestas","V90-3.0",16.8,2,262.4,16534,"Sacramento Municipal Util Dist","Solano Wind","Highway 12","Rio Vista","CA",94512,"Solano",38.116415,-121.769031,"WECC","CISO","California Independent System Operator",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Pacific Gas & Electric Co",14328,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"47",16534,"Sacramento Municipal Util Dist",7526,"Solano Wind","CA","Solano","3","OP","Onshore Wind Turbine","WT","Electric Utility",1,128,128,128,4,2012,55,"Vestas","V90-1.8",16.8,2,262.4,16534,"Sacramento Municipal Util Dist","Solano Wind","Highway 12","Rio Vista","CA",94512,"Solano",38.116415,-121.769031,"WECC","CISO","California Independent System Operator",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Pacific Gas & Electric Co",14328,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"48",58190,"Bluestem LLC",7771,"Springview","NE","Keya Paha","3","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,6,2011,1,"VENSYS","VENSYS77",16,2,201.7,58190,"Bluestem LLC","Springview","West Highway 12","Springview","NE",68778,"Keya Paha",42.82579,-99.777467,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF10-594-000","Y","QF10-594-000","N","X",NA,"Nebraska Public Power District",13337,"NE",12.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"49",58190,"Bluestem LLC",7771,"Springview","NE","Keya Paha","4","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,6,2011,1,"VENSYS","VENSYS77",16,2,201.7,58190,"Bluestem LLC","Springview","West Highway 12","Springview","NE",68778,"Keya Paha",42.82579,-99.777467,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF10-594-000","Y","QF10-594-000","N","X",NA,"Nebraska Public Power District",13337,"NE",12.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"50",12894,"City of Moorhead - (MN)",7855,"Moorhead Wind Turbine","MN","Clay","8","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.7,0.7,0.7,5,1999,1,"NEG-Micon","NM48/750",19,2,180,12894,"City of Moorhead - (MN)","Moorhead Wind Turbine","2200 28th St. N.","Moorhead","MN",56560,"Clay",46.895,-96.7347,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"City of Moorhead - (MN)",12894,"MN",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"51",12894,"City of Moorhead - (MN)",7855,"Moorhead Wind Turbine","MN","Clay","9","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.7,0.7,0.7,9,2001,1,"NEG-Micon","NM48/750",19,2,180,12894,"City of Moorhead - (MN)","Moorhead Wind Turbine","2200 28th St. N.","Moorhead","MN",56560,"Clay",46.895,-96.7347,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"City of Moorhead - (MN)",12894,"MN",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"52",11479,"Madison Gas & Electric Co",7886,"Wind Turbine","WI","Kewaunee","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,11,0.8,0.8,6,1999,17,"Vestas","V47-660",18,3,213,11479,"Madison Gas & Electric Co","Wind Turbine","E2680 Eagle Road","Casco","WI",54205,"Kewaunee",44.6694,-87.6333,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Wisconsin Public Service Corp",20860,"WI",24.9,NA,NA,"N",NA,NA,NA,NA,NA,"N","N"
"53",18642,"Tennessee Valley Authority",7927,"Buffalo Mountain","TN","Anderson","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.6,0.7,0.7,10,2000,1,"Vestas","V47-660",15.2,4,213,18642,"Tennessee Valley Authority","Buffalo Mountain","1980 Windrock Rd","Oliver Springs","TN",37840,"Anderson",36.120994,-84.338733,"SERC","TVA","Tennessee Valley Authority",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Tennessee Valley Authority",18642,"TN",69,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"54",18642,"Tennessee Valley Authority",7927,"Buffalo Mountain","TN","Anderson","2","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.6,0.7,0.7,10,2000,1,"Vestas","V47-660",15.2,4,213,18642,"Tennessee Valley Authority","Buffalo Mountain","1980 Windrock Rd","Oliver Springs","TN",37840,"Anderson",36.120994,-84.338733,"SERC","TVA","Tennessee Valley Authority",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Tennessee Valley Authority",18642,"TN",69,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"55",18642,"Tennessee Valley Authority",7927,"Buffalo Mountain","TN","Anderson","3","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.6,0.7,0.7,10,2000,1,"Vestas","V47-660",15.2,4,213,18642,"Tennessee Valley Authority","Buffalo Mountain","1980 Windrock Rd","Oliver Springs","TN",37840,"Anderson",36.120994,-84.338733,"SERC","TVA","Tennessee Valley Authority",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Tennessee Valley Authority",18642,"TN",69,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"56",20160,"Energy Northwest",7936,"Nine Canyon","WA","Benton","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,95.9,95,95,9,2002,63,"Siemens","SWT-1.3-62",14,4,200,20160,"Energy Northwest","Nine Canyon","92308 S. Nine Canyon Road","Kennewick","WA",99336,"Benton",46.0958,-119.0964,"WECC","BPAT","Bonneville Power Administration",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"PUD No 1 of Benton County",1579,"WA",115,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"57",11018,"Lincoln Electric System",7965,"Salt Valley Wind Plant","NE","Lancaster","G1","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.6,0.7,0.7,12,1998,1,"Vestas","V47-660",17,3,213,11018,"Lincoln Electric System","Salt Valley Wind Plant","9700 N 70th Street","Lincoln","NE",68517,"Lancaster",40.9044,-96.6231,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Lincoln Electric System",11018,"NE",12.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"58",11018,"Lincoln Electric System",7965,"Salt Valley Wind Plant","NE","Lancaster","G2","OP","Onshore Wind Turbine","WT","Electric Utility",1,0.6,0.7,0.7,10,1999,1,"Vestas","V47-660",17,3,213,11018,"Lincoln Electric System","Salt Valley Wind Plant","9700 N 70th Street","Lincoln","NE",68517,"Lancaster",40.9044,-96.6231,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Lincoln Electric System",11018,"NE",12.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"59",309,"City of Algona - (IA)",7966,"Iowa Distributed Wind Generation Project","IA","Kossuth","IDWG","OP","Onshore Wind Turbine","WT","Electric Utility",1,2.3,2.3,2.3,6,2000,3,"Zond","Z-50",15.7,2,165,309,"City of Algona - (IA)","Iowa Distributed Wind Generation Project","1604 190th Street","Algona","IA",50511,"Kossuth",43.034722,-94.140556,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"City of Algona - (IA)",309,"IA",13.8,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"60",1307,"Basin Electric Power Coop",7974,"Chamberlain Wind Project","SD","Brule","WTC1","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.3,1.3,1.3,11,2001,1,"Nordex","N60/1300",18.8,1,196.9,1307,"Basin Electric Power Coop","Chamberlain Wind Project","Hwy 50","Chamberlain","SD",57325,"Brule",43.848529,-99.24757,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"East River Elec Pwr Coop, Inc",5552,NA,69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"61",1307,"Basin Electric Power Coop",7974,"Chamberlain Wind Project","SD","Brule","WTC2","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.3,1.3,1.3,11,2001,1,"Nordex","N60/1300",18.8,1,196.9,1307,"Basin Electric Power Coop","Chamberlain Wind Project","Hwy 50","Chamberlain","SD",57325,"Brule",43.848529,-99.24757,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"East River Elec Pwr Coop, Inc",5552,NA,69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"62",9397,"International Turbine Res Inc",10005,"Dinosaur Point","CA","Merced","WTGS","OA","Onshore Wind Turbine","WT","IPP Non-CHP",2,17.4,17,16,5,1988,161,"Vestas","V17-90",15.4,2,80,9397,"International Turbine Res Inc","Dinosaur Point","1400 Dinosaur Point","Los Banos","CA",93635,"Merced",37.0478,-121.1708,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","87-588-000","N",NA,"N","X",NA,"Pacific Gas & Electric Co",14328,"CA",70,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"63",2719,"CalWind Resources Inc",10191,"Tehachapi Wind Resource I","CA","Kern","EXIS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,8.7,8.7,8.7,12,1984,134,"Nordtank","NTK 65/13",17,1,80,2719,"CalWind Resources Inc","Tehachapi Wind Resource I","16541 Tehachapi-Willow Springs","Tehachapi","CA",93581,"Kern",35.060556,-118.389722,"WECC","CISO","California Independent System Operator","N/A",22,"NR",2,"IPP Non-CHP","N",NA,"Y","84-465-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",12,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"64",2770,"Terra-Gen Operating Co-Wind",10586,"Cameron Ridge LLC","CA","Kern","EXIS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,59.6,59.6,59.6,12,1984,114,"Micon","M700-225/40",22.4,1,180,2770,"Terra-Gen Operating Co-Wind","Cameron Ridge LLC","10315 Oak Creek Road","Mojave","CA",93501,"Kern",35.075,-118.3158,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-348-000; 86-1008-000; 86-492-000; 86-495-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",66.6,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"65",2770,"Terra-Gen Operating Co-Wind",10597,"Ridgetop Energy LLC","CA","Kern","WGN1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,29,29,29,1,1984,239,"Nordtank","NTK 75/15",22.4,1,85,2770,"Terra-Gen Operating Co-Wind","Ridgetop Energy LLC","10315 Oak Creek Road","Mojave","CA",93501,"Kern",35.0697,-118.3167,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","92-55-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",66.6,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"66",16630,"San Gorgonio Farms Inc",10718,"Karen Avenue Wind Farm","CA","Riverside","WND","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,11.7,11.7,11.7,1,1985,12,"GE","1.5 S",21,1,185,16630,"San Gorgonio Farms Inc","Karen Avenue Wind Farm","17550 Karen Ave.","North Palm Springs","CA",92258,"Riverside",33.92194,-116.56222,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-121-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"67",11427,"Massachusetts Wtr Rauth-Deer I",10823,"Deer Island Treatment Plant","MA","Suffolk","WT101","OP","Onshore Wind Turbine","WT","Commercial CHP",5,0.6,0.6,0.6,11,2009,1,"Vestas","PS-600",20.4,2,195,11427,"Massachusetts Wtr Rauth-Deer I","Deer Island Treatment Plant","190 Tafts Avenue","Winthrop","MA",2152,"Suffolk",42.353333,-70.962778,"NPCC","ISNE","ISO New England Inc.","Municipality",22132,"NR",5,"Commercial CHP","N",NA,"Y","89-80-000","N",NA,NA,"X",NA,"NSTAR Electric Company",54913,"MA",14,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"68",11427,"Massachusetts Wtr Rauth-Deer I",10823,"Deer Island Treatment Plant","MA","Suffolk","WT102","OP","Onshore Wind Turbine","WT","Commercial CHP",5,0.6,0.6,0.6,11,2009,1,"Vestas","PS-600",20.4,2,195,11427,"Massachusetts Wtr Rauth-Deer I","Deer Island Treatment Plant","190 Tafts Avenue","Winthrop","MA",2152,"Suffolk",42.353333,-70.962778,"NPCC","ISNE","ISO New England Inc.","Municipality",22132,"NR",5,"Commercial CHP","N",NA,"Y","89-80-000","N",NA,NA,"X",NA,"NSTAR Electric Company",54913,"MA",14,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"69",20707,"Wintec Energy Ltd",50276,"Wintec Energy Ltd","CA","Riverside","EXIS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,5.9,5.9,5.9,12,1986,60,"Renewtech","WT100",17.5,2,80,20707,"Wintec Energy Ltd","Wintec Energy Ltd","Dillon Rd_KarenAve_Diablo Rd","Palm Springs","CA",92258,"Riverside",33.9131,-116.5631,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","87-594-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X",NA
"70",16630,"San Gorgonio Farms Inc",50281,"San Gorgonio Farms Wind Farm","CA","Riverside","WGEN","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,31,31,31,3,1983,111,"Vestas","V42-600",22,1,131,16630,"San Gorgonio Farms Inc","San Gorgonio Farms Wind Farm","79 Dillon Road","Whitewater","CA",92282,"Riverside",33.926111,-116.615,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-234-000;  85-235-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",115,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"71",2770,"Terra-Gen Operating Co-Wind",50386,"Windland","CA","Kern","WING","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,15.3,15.3,15.3,12,1982,60,"Vestas","V27-225",19,1,262,2770,"Terra-Gen Operating Co-Wind","Windland","10901 Cameron Road","Mojave","CA",93501,"Kern",35.0522,-118.3581,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","91-207-000;  93-61-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",12,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"72",2770,"Terra-Gen Operating Co-Wind",50485,"Altech III","CA","Riverside","GEN1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,21.7,21.7,21.7,12,1985,201,"Micon","M110",12,1,80,2770,"Terra-Gen Operating Co-Wind","Altech III","19435 Ruppert Street","North Palm Springs","CA",92258,"Riverside",33.915023,-116.555064,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-610-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"73",2770,"Terra-Gen Operating Co-Wind",50485,"Altech III","CA","Riverside","GEN2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,3.4,3.4,3.4,12,1984,53,"Micon","M66/13",12,1,80,2770,"Terra-Gen Operating Co-Wind","Altech III","19435 Ruppert Street","North Palm Springs","CA",92258,"Riverside",33.915023,-116.555064,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-610-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"74",56899,"Wind Stream Operations LLC",50532,"Victory Garden (Tehachapi)","CA","Kern","15SLE","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,5,2000,1,"GE","1.5 S",19.5,2,210,56899,"Wind Stream Operations LLC","Victory Garden (Tehachapi)","19358 Jameson St.,","Tehachapi","CA",93561,"Kern",35.0686,-118.3833,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","83-48-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",66,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"75",56899,"Wind Stream Operations LLC",50532,"Victory Garden (Tehachapi)","CA","Kern","WGNS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,17.3,17.3,17.3,12,1981,241,"Vestas","V15",16.5,1,80,56899,"Wind Stream Operations LLC","Victory Garden (Tehachapi)","19358 Jameson St.,","Tehachapi","CA",93561,"Kern",35.0686,-118.3833,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","83-48-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",66,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"76",63235,"Brookfield Renewable Trading and Marketing LP",50535,"Mesa Wind Power Corp","CA","Riverside","WGNS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,29.9,29.9,29.9,11,1984,460,"Vestas","V15",15.7,1,80,63235,"Brookfield Renewable Trading and Marketing LP","Mesa Wind Power Corp","11001 Whitewater Canyon","North Palm Springs","CA",92258,"Riverside",33.9461,-116.6769,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-738-000; 85-263-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",133,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"77",17288,"Sky River LLC",50536,"Sky River LLC","CA","Kern","WGNS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,76.9,76.9,76.9,2,1991,313,"Vestas","V27-225",23,1,185,17288,"Sky River LLC","Sky River LLC","13000 Jameson Road","Tehachapi","CA",93561,"Kern",35.2608,-118.2469,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","91-59-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"78",61728,"GlidePath Power Operations LLC",50552,"GPS Cabazon Wind LLC","CA","Riverside","WGNS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,38.9,38.9,38.9,1,1999,52,"Zond","Z-48",20,2,213,61728,"GlidePath Power Operations LLC","GPS Cabazon Wind LLC","19020 N Indian Avenue","North Palm Springs","CA",92230,"Riverside",33.914986,-116.71026,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",115,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"79",61208,"Red Marlin Wind Ventures, LLC",50553,"Edom Hills Project 1 LLC","CA","Riverside","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,20,20,20,9,2008,8,"Clipper","Liberty C93",19,2,262.4,61208,"Red Marlin Wind Ventures, LLC","Edom Hills Project 1 LLC","68580 Edom Hill Road","Cathedral City","CA",92235,"Riverside",33.881667,-116.460278,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","06-117-001","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",138,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"80",2770,"Terra-Gen Operating Co-Wind",50690,"San Gorgonio Westwinds II LLC","CA","Riverside","GEN1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,43.4,43.4,43.4,6,1999,62,"Micon","M700-225/40",22.4,1,180,2770,"Terra-Gen Operating Co-Wind","San Gorgonio Westwinds II LLC","19435 Ruppert Street","North Palm Springs","CA",92258,"Riverside",33.934,-116.5781,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-188-001; 85-8-01; 89-344-001","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",34,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"81",13938,"Oak Creek Energy System Inc II",50754,"Oak Creek Energy Systems I","CA","Kern","GEN1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,3.5,3.5,3.5,6,1982,37,"Nordtank","NTK 75/15",22.4,1,85,13938,"Oak Creek Energy System Inc II","Oak Creek Energy Systems I","14633 Willow Springs Rd.","Mojave","CA",93501,"Kern",35.043889,-118.276388,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","99-66-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",66,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"82",13938,"Oak Creek Energy System Inc II",50754,"Oak Creek Energy Systems I","CA","Kern","GEN2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,4.2,4.2,4.2,12,1993,7,"Micon","M750-400/100",22.4,1,180,13938,"Oak Creek Energy System Inc II","Oak Creek Energy Systems I","14633 Willow Springs Rd.","Mojave","CA",93501,"Kern",35.043889,-118.276388,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","99-66-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",66,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"83",13938,"Oak Creek Energy System Inc II",50754,"Oak Creek Energy Systems I","CA","Kern","GEN3","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,23.1,23.1,23.1,6,1999,33,"Micon","M750-400/100",22.4,1,180,13938,"Oak Creek Energy System Inc II","Oak Creek Energy Systems I","14633 Willow Springs Rd.","Mojave","CA",93501,"Kern",35.043889,-118.276388,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","99-66-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",66,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"84",13938,"Oak Creek Energy System Inc II",50754,"Oak Creek Energy Systems I","CA","Kern","GEN4","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,3.7,3.7,3.7,6,1999,4,"Micon","M750-400/100",22.4,1,180,13938,"Oak Creek Energy System Inc II","Oak Creek Energy Systems I","14633 Willow Springs Rd.","Mojave","CA",93501,"Kern",35.043889,-118.276388,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","99-66-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",66,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"85",2770,"Terra-Gen Operating Co-Wind",50820,"East Winds Project","CA","Riverside","GEN1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,3,3,3,1,1985,5,"Micon","M1500-600/150",15,1,151,2770,"Terra-Gen Operating Co-Wind","East Winds Project","5400 N Indian Canyon Drive","Palm Springs","CA",92262,"Riverside",33.890913,-116.541515,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","85-229-000","N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",34,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"86",2770,"Terra-Gen Operating Co-Wind",50821,"Mojave 16","CA","Kern","GEN1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,48,48,48,12,1989,118,"Mitsubishi","MWT-250",22.4,1,100,2770,"Terra-Gen Operating Co-Wind","Mojave 16","7021 Oak Creek Road","Mojave","CA",93501,"Kern",35.045,-118.2642,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","88-364-000","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X",NA
